timestamp,price,change_amount,change_pct,volume,amount
2026-01-02 09:30:00,3971.62,0.00,0.00,606,2406802
2026-01-02 09:30:01,3971.69,0.07,0.00,599,2379042
2026-01-02 09:30:02,3971.71,0.09,0.00,621,2466432
2026-01-02 09:30:03,3971.69,0.07,0.00,672,2668976
2026-01-02 09:30:04,3971.72,0.10,0.00,628,2494240
2026-01-02 09:30:05,3971.81,0.19,0.00,642,2549902
2026-01-02 09:30:06,3971.70,0.08,0.00,651,2585577
2026-01-02 09:30:07,3971.76,0.14,0.00,640,2541926
2026-01-02 09:30:08,3971.70,0.08,0.00,663,2633237
2026-01-02 09:30:09,3971.60,-0.02,-0.00,669,2657000
2026-01-02 09:30:10,3971.65,0.03,0.00,676,2684835
2026-01-02 09:30:11,3971.64,0.02,0.00,645,2561708
2026-01-02 09:30:12,3971.70,0.08,0.00,593,2355218
2026-01-02 09:30:13,3971.69,0.07,0.00,654,2597485
2026-01-02 09:30:14,3971.82,0.20,0.01,608,2414867
2026-01-02 09:30:15,3971.79,0.17,0.00,595,2363215
2026-01-02 09:30:16,3971.78,0.16,0.00,661,2625347
2026-01-02 09:30:17,3971.87,0.25,0.01,684,2716759
2026-01-02 09:30:18,3971.78,0.16,0.00,624,2478391
2026-01-02 09:30:19,3971.75,0.13,0.00,608,2414824
2026-01-02 09:30:20,3971.72,0.10,0.00,634,2518070
2026-01-02 09:30:21,3971.78,0.16,0.00,664,2637262
2026-01-02 09:30:22,3971.76,0.14,0.00,631,2506181
2026-01-02 09:30:23,3971.78,0.16,0.00,646,2565770
2026-01-02 09:30:24,3971.75,0.13,0.00,620,2462485
2026-01-02 09:30:25,3971.72,0.10,0.00,625,2482325
2026-01-02 09:30:26,3971.74,0.12,0.00,663,2633264
2026-01-02 09:30:27,3971.85,0.23,0.01,646,2565815
2026-01-02 09:30:28,3971.80,0.18,0.00,652,2589614
2026-01-02 09:30:29,3971.79,0.17,0.00,622,2470453
2026-01-02 09:30:30,3971.70,0.08,0.00,684,2716643
2026-01-02 09:30:31,3971.69,0.07,0.00,692,2748409
2026-01-02 09:30:32,3971.67,0.05,0.00,615,2442577
2026-01-02 09:30:33,3971.68,0.06,0.00,655,2601450
2026-01-02 09:30:34,3971.80,0.18,0.00,627,2490319
2026-01-02 09:30:35,3971.79,0.17,0.00,676,2684930
2026-01-02 09:30:36,3971.91,0.29,0.01,655,2601601
2026-01-02 09:30:37,3971.90,0.28,0.01,624,2478466
2026-01-02 09:30:38,3971.85,0.23,0.01,648,2573759
2026-01-02 09:30:39,3971.83,0.21,0.01,629,2498281
2026-01-02 09:30:40,3971.82,0.20,0.01,645,2561824
2026-01-02 09:30:41,3971.83,0.21,0.01,599,2379126
2026-01-02 09:30:42,3971.89,0.27,0.01,668,2653223
2026-01-02 09:30:43,3971.91,0.29,0.01,670,2661180
2026-01-02 09:30:44,3971.92,0.30,0.01,647,2569832
2026-01-02 09:30:45,3972.05,0.43,0.01,634,2518280
2026-01-02 09:30:46,3971.96,0.34,0.01,637,2530139
2026-01-02 09:30:47,3971.92,0.30,0.01,611,2426843
2026-01-02 09:30:48,3971.81,0.19,0.00,640,2541958
2026-01-02 09:30:49,3971.80,0.18,0.00,605,2402939
2026-01-02 09:30:50,3971.82,0.20,0.01,596,2367205
2026-01-02 09:30:51,3971.79,0.17,0.00,653,2593579
2026-01-02 09:30:52,3971.73,0.11,0.00,625,2482331
2026-01-02 09:30:53,3971.66,0.04,0.00,665,2641154
2026-01-02 09:30:54,3971.54,-0.08,-0.00,628,2494127
2026-01-02 09:30:55,3971.62,0.00,0.00,695,2760276
2026-01-02 09:30:56,3971.63,0.01,0.00,659,2617304
2026-01-02 09:30:57,3971.66,0.04,0.00,611,2426684
2026-01-02 09:30:58,3971.69,0.07,0.00,605,2402872
2026-01-02 09:30:59,3971.62,0.00,0.00,602,2390915
2026-01-02 09:31:00,3971.66,0.04,0.00,604,2398883
2026-01-02 09:31:01,3971.62,0.00,0.00,654,2597439
