timestamp,price,change_amount,change_pct,volume,amount
2026-01-02 09:30:00,12.51,0.00,0.00,915,11447
2026-01-02 09:30:01,12.52,0.01,0.08,962,12044
2026-01-02 09:30:02,12.51,0.00,0.00,882,11034
2026-01-02 09:30:03,12.52,0.01,0.08,941,11781
2026-01-02 09:30:04,12.51,0.00,0.00,953,11922
2026-01-02 09:30:05,12.50,-0.01,-0.08,963,12038
2026-01-02 09:30:06,12.51,0.00,0.00,988,12360
2026-01-02 09:30:07,12.52,0.01,0.08,932,11669
2026-01-02 09:30:08,12.51,0.00,0.00,938,11734
2026-01-02 09:30:09,12.52,0.01,0.08,976,12220
2026-01-02 09:30:10,12.51,0.00,0.00,942,11784
2026-01-02 09:30:11,12.50,-0.01,-0.08,993,12412
2026-01-02 09:30:12,12.51,0.00,0.00,938,11734
2026-01-02 09:30:13,12.52,0.01,0.08,965,12082
2026-01-02 09:30:14,12.51,0.00,0.00,949,11872
2026-01-02 09:30:15,12.50,-0.01,-0.08,987,12338
2026-01-02 09:30:16,12.51,0.00,0.00,956,11960
2026-01-02 09:30:17,12.50,-0.01,-0.08,914,11425
2026-01-02 09:30:18,12.51,0.00,0.00,984,12310
2026-01-02 09:30:19,12.52,0.01,0.08,932,11669
2026-01-02 09:30:20,12.51,0.00,0.00,922,11534
2026-01-02 09:30:21,12.52,0.01,0.08,943,11806
2026-01-02 09:30:22,12.51,0.00,0.00,895,11196
2026-01-02 09:30:23,12.52,0.01,0.08,893,11180
2026-01-02 09:30:24,12.51,0.00,0.00,953,11922
2026-01-02 09:30:25,12.50,-0.01,-0.08,998,12475
2026-01-02 09:30:26,12.51,0.00,0.00,958,11985
2026-01-02 09:30:27,12.50,-0.01,-0.08,932,11650
2026-01-02 09:30:28,12.51,0.00,0.00,934,11684
2026-01-02 09:30:29,12.50,-0.01,-0.08,956,11950
2026-01-02 09:30:30,12.51,0.00,0.00,958,11985
2026-01-02 09:30:31,12.50,-0.01,-0.08,937,11712
2026-01-02 09:30:32,12.51,0.00,0.00,918,11484
2026-01-02 09:30:33,12.50,-0.01,-0.08,965,12062
2026-01-02 09:30:34,12.51,0.00,0.00,916,11459
2026-01-02 09:30:35,12.52,0.01,0.08,938,11744
2026-01-02 09:30:36,12.51,0.00,0.00,963,12047
2026-01-02 09:30:37,12.50,-0.01,-0.08,953,11912
2026-01-02 09:30:38,12.51,0.00,0.00,971,12147
2026-01-02 09:30:39,12.50,-0.01,-0.08,975,12188
2026-01-02 09:30:40,12.51,0.00,0.00,938,11734
2026-01-02 09:30:41,12.50,-0.01,-0.08,967,12088
2026-01-02 09:30:42,12.49,-0.02,-0.16,929,11603
2026-01-02 09:30:43,12.50,-0.01,-0.08,962,12025
2026-01-02 09:30:44,12.51,0.00,0.00,935,11697
2026-01-02 09:30:45,12.50,-0.01,-0.08,953,11912
2026-01-02 09:30:46,12.51,0.00,0.00,915,11447
2026-01-02 09:30:47,12.50,-0.01,-0.08,948,11850
2026-01-02 09:30:48,12.51,0.00,0.00,946,11834
2026-01-02 09:30:49,12.50,-0.01,-0.08,912,11400
2026-01-02 09:30:50,12.51,0.00,0.00,926,11584
2026-01-02 09:30:51,12.50,-0.01,-0.08,954,11925
2026-01-02 09:30:52,12.51,0.00,0.00,936,11709
2026-01-02 09:30:53,12.50,-0.01,-0.08,928,11600
2026-01-02 09:30:54,12.51,0.00,0.00,925,11572
2026-01-02 09:30:55,12.52,0.01,0.08,898,11243
2026-01-02 09:30:56,12.51,0.00,0.00,966,12085
2026-01-02 09:30:57,12.52,0.01,0.08,985,12332
2026-01-02 09:30:58,12.50,-0.01,-0.08,930,11625
2026-01-02 09:30:59,12.51,0.00,0.00,865,10821
2026-01-02 09:31:00,12.50,-0.01,-0.08,953,11912
2026-01-02 09:31:01,12.51,0.00,0.00,879,10996
2026-01-02 09:31:02,12.52,0.01,0.08,956,11969
2026-01-02 09:31:03,12.51,0.00,0.00,919,11497
2026-01-02 09:31:04,12.52,0.01,0.08,915,11456
2026-01-02 09:31:05,12.53,0.02,0.16,929,11640
2026-01-02 09:31:06,12.52,0.01,0.08,904,11318
2026-01-02 09:31:07,12.53,0.02,0.16,977,12242
2026-01-02 09:31:08,12.54,0.03,0.24,950,11913
2026-01-02 09:31:09,12.53,0.02,0.16,917,11490
2026-01-02 09:31:10,12.52,0.01,0.08,952,11919
