timestamp,price,change_amount,change_pct,volume,amount
2025-12-31 09:30:00,31.02,0.00,0.00,278,8624
2025-12-31 09:30:01,31.03,0.01,0.03,251,7789
2025-12-31 09:30:02,31.02,0.00,0.00,287,8903
2025-12-31 09:30:03,31.01,-0.01,-0.03,273,8466
2025-12-31 09:30:04,31.02,0.00,0.00,274,8499
2025-12-31 09:30:05,31.01,-0.01,-0.03,280,8683
2025-12-31 09:30:06,31.00,-0.02,-0.06,276,8556
2025-12-31 09:30:07,31.01,-0.01,-0.03,262,8125
2025-12-31 09:30:08,31.02,0.00,0.00,261,8096
2025-12-31 09:30:09,31.03,0.01,0.03,262,8130
2025-12-31 09:30:10,31.02,0.00,0.00,271,8406
2025-12-31 09:30:11,31.01,-0.01,-0.03,265,8218
2025-12-31 09:30:12,31.00,-0.02,-0.06,269,8339
2025-12-31 09:30:13,30.99,-0.03,-0.10,252,7809
2025-12-31 09:30:14,31.00,-0.02,-0.06,253,7843
2025-12-31 09:30:15,31.01,-0.01,-0.03,276,8559
2025-12-31 09:30:16,30.99,-0.03,-0.10,254,7871
2025-12-31 09:30:17,30.98,-0.04,-0.13,241,7466
2025-12-31 09:30:18,30.97,-0.05,-0.16,273,8455
2025-12-31 09:30:19,30.98,-0.04,-0.13,260,8055
2025-12-31 09:30:20,30.99,-0.03,-0.10,253,7840
2025-12-31 09:30:21,30.97,-0.05,-0.16,273,8455
2025-12-31 09:30:22,30.96,-0.06,-0.19,277,8576
2025-12-31 09:30:23,30.97,-0.05,-0.16,245,7588
2025-12-31 09:30:24,30.96,-0.06,-0.19,266,8235
2025-12-31 09:30:25,30.95,-0.07,-0.23,239,7397
2025-12-31 09:30:26,30.96,-0.06,-0.19,276,8545
2025-12-31 09:30:27,30.97,-0.05,-0.16,263,8145
2025-12-31 09:30:28,30.96,-0.06,-0.19,264,8173
2025-12-31 09:30:29,30.97,-0.05,-0.16,237,7340
2025-12-31 09:30:30,30.96,-0.06,-0.19,239,7399
2025-12-31 09:30:31,30.95,-0.07,-0.23,257,7954
2025-12-31 09:30:32,30.96,-0.06,-0.19,261,8081
2025-12-31 09:30:33,30.95,-0.07,-0.23,239,7397
2025-12-31 09:30:34,30.96,-0.06,-0.19,295,9133
2025-12-31 09:30:35,30.97,-0.05,-0.16,263,8145
2025-12-31 09:30:36,30.96,-0.06,-0.19,231,7152
2025-12-31 09:30:37,30.97,-0.05,-0.16,293,9074
2025-12-31 09:30:38,30.96,-0.06,-0.19,256,7926
2025-12-31 09:30:39,30.98,-0.04,-0.13,284,8798
2025-12-31 09:30:40,30.97,-0.05,-0.16,270,8362
2025-12-31 09:30:41,30.98,-0.04,-0.13,281,8705
2025-12-31 09:30:42,30.99,-0.03,-0.10,247,7655
2025-12-31 09:30:43,30.98,-0.04,-0.13,263,8148
2025-12-31 09:30:44,30.97,-0.05,-0.16,246,7619
2025-12-31 09:30:45,30.99,-0.03,-0.10,252,7809
2025-12-31 09:30:46,31.00,-0.02,-0.06,256,7936
2025-12-31 09:30:47,30.98,-0.04,-0.13,268,8303
2025-12-31 09:30:48,30.99,-0.03,-0.10,269,8336
2025-12-31 09:30:49,30.98,-0.04,-0.13,268,8303
2025-12-31 09:30:50,30.97,-0.05,-0.16,268,8300
2025-12-31 09:30:51,30.99,-0.03,-0.10,279,8646
2025-12-31 09:30:52,31.00,-0.02,-0.06,235,7285
2025-12-31 09:30:53,31.01,-0.01,-0.03,254,7877
2025-12-31 09:30:54,31.00,-0.02,-0.06,273,8463
2025-12-31 09:30:55,31.01,-0.01,-0.03,301,9334
2025-12-31 09:30:56,31.02,0.00,0.00,266,8251
2025-12-31 09:30:57,31.01,-0.01,-0.03,249,7721
2025-12-31 09:30:58,31.00,-0.02,-0.06,272,8432
2025-12-31 09:30:59,31.01,-0.01,-0.03,263,8156
2025-12-31 09:31:00,31.02,0.00,0.00,248,7693
2025-12-31 09:31:01,31.01,-0.01,-0.03,270,8373
2025-12-31 09:31:02,31.02,0.00,0.00,250,7755
2025-12-31 09:31:03,31.01,-0.01,-0.03,270,8373
2025-12-31 09:31:04,31.03,0.01,0.03,266,8254
2025-12-31 09:31:05,31.04,0.02,0.06,279,8660
2025-12-31 09:31:06,31.05,0.03,0.10,282,8756
2025-12-31 09:31:07,31.04,0.02,0.06,263,8164
2025-12-31 09:31:08,31.05,0.03,0.10,255,7918
2025-12-31 09:31:09,31.06,0.04,0.13,245,7610
2025-12-31 09:31:10,31.05,0.03,0.10,242,7514
2025-12-31 09:31:11,31.06,0.04,0.13,254,7889
2025-12-31 09:31:12,31.07,0.05,0.16,259,8047
2025-12-31 09:31:13,31.06,0.04,0.13,231,7175
2025-12-31 09:31:14,31.05,0.03,0.10,265,8228
2025-12-31 09:31:15,31.04,0.02,0.06,233,7232
2025-12-31 09:31:16,31.05,0.03,0.10,267,8290
2025-12-31 09:31:17,31.03,0.01,0.03,264,8192
2025-12-31 09:31:18,31.02,0.00,0.00,230,7135
2025-12-31 09:31:19,31.01,-0.01,-0.03,300,9303
2025-12-31 09:31:20,31.02,0.00,0.00,254,7879
2025-12-31 09:31:21,31.01,-0.01,-0.03,219,6791
2025-12-31 09:31:22,31.02,0.00,0.00,247,7662
2025-12-31 09:31:23,31.01,-0.01,-0.03,257,7970
2025-12-31 09:31:24,31.00,-0.02,-0.06,260,8060
2025-12-31 09:31:25,30.99,-0.03,-0.10,296,9173
2025-12-31 09:31:26,31.00,-0.02,-0.06,249,7719
2025-12-31 09:31:27,31.01,-0.01,-0.03,264,8187
2025-12-31 09:31:28,31.02,0.00,0.00,240,7445
2025-12-31 09:31:29,31.00,-0.02,-0.06,257,7967
2025-12-31 09:31:30,31.01,-0.01,-0.03,248,7690
2025-12-31 09:31:31,31.00,-0.02,-0.06,269,8339
2025-12-31 09:31:32,30.99,-0.03,-0.10,209,6477
2025-12-31 09:31:33,31.00,-0.02,-0.06,258,7998
2025-12-31 09:31:34,31.01,-0.01,-0.03,249,7721
2025-12-31 09:31:35,31.00,-0.02,-0.06,249,7719
2025-12-31 09:31:36,31.01,-0.01,-0.03,281,8714
