timestamp,price,change_amount,change_pct,volume,amount
2025-12-31 09:30:00,34.20,0.00,0.00,603,20623
2025-12-31 09:30:01,34.19,-0.01,-0.03,589,20138
2025-12-31 09:30:02,34.20,0.00,0.00,636,21751
2025-12-31 09:30:03,34.21,0.01,0.03,617,21108
2025-12-31 09:30:04,34.20,0.00,0.00,571,19528
2025-12-31 09:30:05,34.19,-0.01,-0.03,570,19488
2025-12-31 09:30:06,34.20,0.00,0.00,597,20417
2025-12-31 09:30:07,34.21,0.01,0.03,580,19842
2025-12-31 09:30:08,34.20,0.00,0.00,553,18913
2025-12-31 09:30:09,34.21,0.01,0.03,548,18747
2025-12-31 09:30:10,34.20,0.00,0.00,591,20212
2025-12-31 09:30:11,34.19,-0.01,-0.03,560,19146
2025-12-31 09:30:12,34.20,0.00,0.00,626,21409
2025-12-31 09:30:13,34.19,-0.01,-0.03,637,21779
2025-12-31 09:30:14,34.20,0.00,0.00,577,19733
2025-12-31 09:30:15,34.21,0.01,0.03,601,20560
2025-12-31 09:30:16,34.20,0.00,0.00,566,19357
2025-12-31 09:30:17,34.21,0.01,0.03,633,21655
2025-12-31 09:30:18,34.20,0.00,0.00,582,19904
2025-12-31 09:30:19,34.21,0.01,0.03,578,19773
2025-12-31 09:30:20,34.20,0.00,0.00,556,19015
2025-12-31 09:30:21,34.19,-0.01,-0.03,569,19454
2025-12-31 09:30:22,34.20,0.00,0.00,602,20588
2025-12-31 09:30:23,34.19,-0.01,-0.03,607,20753
2025-12-31 09:30:24,34.20,0.00,0.00,625,21375
2025-12-31 09:30:25,34.21,0.01,0.03,584,19979
2025-12-31 09:30:26,34.20,0.00,0.00,611,20896
2025-12-31 09:30:27,34.19,-0.01,-0.03,627,21437
2025-12-31 09:30:28,34.20,0.00,0.00,590,20178
2025-12-31 09:30:29,34.19,-0.01,-0.03,572,19557
2025-12-31 09:30:30,34.20,0.00,0.00,571,19528
2025-12-31 09:30:31,34.19,-0.01,-0.03,617,21095
2025-12-31 09:30:32,34.20,0.00,0.00,565,19323
2025-12-31 09:30:33,34.19,-0.01,-0.03,572,19557
2025-12-31 09:30:34,34.20,0.00,0.00,580,19836
2025-12-31 09:30:35,34.19,-0.01,-0.03,606,20719
2025-12-31 09:30:36,34.20,0.00,0.00,586,20041
2025-12-31 09:30:37,34.21,0.01,0.03,572,19568
2025-12-31 09:30:38,34.20,0.00,0.00,595,20349
2025-12-31 09:30:39,34.19,-0.01,-0.03,595,20343
2025-12-31 09:30:40,34.20,0.00,0.00,633,21649
2025-12-31 09:30:41,34.19,-0.01,-0.03,630,21540
2025-12-31 09:30:42,34.20,0.00,0.00,614,20999
2025-12-31 09:30:43,34.19,-0.01,-0.03,612,20924
2025-12-31 09:30:44,34.20,0.00,0.00,606,20725
2025-12-31 09:30:45,34.19,-0.01,-0.03,546,18668
2025-12-31 09:30:46,34.20,0.00,0.00,594,20315
2025-12-31 09:30:47,34.21,0.01,0.03,608,20800
2025-12-31 09:30:48,34.20,0.00,0.00,611,20896
2025-12-31 09:30:49,34.19,-0.01,-0.03,583,19933
2025-12-31 09:30:50,34.20,0.00,0.00,571,19528
2025-12-31 09:30:51,34.21,0.01,0.03,580,19842
2025-12-31 09:30:52,34.20,0.00,0.00,539,18434
2025-12-31 09:30:53,34.19,-0.01,-0.03,617,21095
2025-12-31 09:30:54,34.20,0.00,0.00,581,19870
2025-12-31 09:30:55,34.21,0.01,0.03,567,19397
2025-12-31 09:30:56,34.20,0.00,0.00,570,19494
2025-12-31 09:30:57,34.19,-0.01,-0.03,589,20138
2025-12-31 09:30:58,34.20,0.00,0.00,558,19084
2025-12-31 09:30:59,34.21,0.01,0.03,594,20321
2025-12-31 09:31:00,34.20,0.00,0.00,553,18913
2025-12-31 09:31:01,34.19,-0.01,-0.03,606,20719
2025-12-31 09:31:02,34.20,0.00,0.00,628,21478
2025-12-31 09:31:03,34.19,-0.01,-0.03,575,19659
2025-12-31 09:31:04,34.20,0.00,0.00,614,20999
2025-12-31 09:31:05,34.19,-0.01,-0.03,592,20240
2025-12-31 09:31:06,34.20,0.00,0.00,580,19836
2025-12-31 09:31:07,34.19,-0.01,-0.03,622,21266
2025-12-31 09:31:08,34.20,0.00,0.00,625,21375
2025-12-31 09:31:09,34.21,0.01,0.03,568,19431
2025-12-31 09:31:10,34.20,0.00,0.00,629,21512
2025-12-31 09:31:11,34.19,-0.01,-0.03,600,20514
2025-12-31 09:31:12,34.20,0.00,0.00,597,20417
2025-12-31 09:31:13,34.21,0.01,0.03,577,19739
2025-12-31 09:31:14,34.20,0.00,0.00,574,19631
2025-12-31 09:31:15,34.21,0.01,0.03,604,20663
2025-12-31 09:31:16,34.20,0.00,0.00,570,19494
2025-12-31 09:31:17,34.21,0.01,0.03,622,21279
2025-12-31 09:31:18,34.20,0.00,0.00,551,18844
2025-12-31 09:31:19,34.21,0.01,0.03,597,20423
2025-12-31 09:31:20,34.20,0.00,0.00,583,19939
2025-12-31 09:31:21,34.21,0.01,0.03,531,18166
2025-12-31 09:31:22,34.20,0.00,0.00,616,21067
2025-12-31 09:31:23,34.21,0.01,0.03,591,20218
2025-12-31 09:31:24,34.20,0.00,0.00,515,17613
2025-12-31 09:31:25,34.21,0.01,0.03,562,19226
2025-12-31 09:31:26,34.20,0.00,0.00,628,21478
2025-12-31 09:31:27,34.19,-0.01,-0.03,535,18292
2025-12-31 09:31:28,34.20,0.00,0.00,576,19699
2025-12-31 09:31:29,34.21,0.01,0.03,595,20355
2025-12-31 09:31:30,34.20,0.00,0.00,555,18981
2025-12-31 09:31:31,34.21,0.01,0.03,594,20321
2025-12-31 09:31:32,34.20,0.00,0.00,581,19870
2025-12-31 09:31:33,34.19,-0.01,-0.03,581,19864
2025-12-31 09:31:34,34.20,0.00,0.00,550,18810
2025-12-31 09:31:35,34.19,-0.01,-0.03,587,20070
2025-12-31 09:31:36,34.20,0.00,0.00,593,20281
2025-12-31 09:31:37,34.21,0.01,0.03,556,19021
2025-12-31 09:31:38,34.20,0.00,0.00,542,18536
2025-12-31 09:31:39,34.19,-0.01,-0.03,579,19796
2025-12-31 09:31:40,34.20,0.00,0.00,617,21101
2025-12-31 09:31:41,34.19,-0.01,-0.03,554,18941
2025-12-31 09:31:42,34.20,0.00,0.00,568,19426
2025-12-31 09:31:43,34.19,-0.01,-0.03,546,18668
2025-12-31 09:31:44,34.20,0.00,0.00,625,21375
2025-12-31 09:31:45,34.21,0.01,0.03,547,18713
2025-12-31 09:31:46,34.20,0.00,0.00,630,21546
2025-12-31 09:31:47,34.19,-0.01,-0.03,602,20582
2025-12-31 09:31:48,34.20,0.00,0.00,552,18878
2025-12-31 09:31:49,34.19,-0.01,-0.03,589,20138
2025-12-31 09:31:50,34.20,0.00,0.00,628,21478
2025-12-31 09:31:51,34.19,-0.01,-0.03,580,19830
2025-12-31 09:31:52,34.20,0.00,0.00,570,19494
2025-12-31 09:31:53,34.21,0.01,0.03,573,19602
2025-12-31 09:31:54,34.20,0.00,0.00,600,20520
2025-12-31 09:31:55,34.21,0.01,0.03,606,20731
2025-12-31 09:31:56,34.20,0.00,0.00,585,20007
2025-12-31 09:31:57,34.21,0.01,0.03,573,19602
2025-12-31 09:31:58,34.20,0.00,0.00,571,19528
2025-12-31 09:31:59,34.19,-0.01,-0.03,551,18839
2025-12-31 09:32:00,34.20,0.00,0.00,539,18434
2025-12-31 09:32:01,34.21,0.01,0.03,574,19637
2025-12-31 09:32:02,34.20,0.00,0.00,558,19084
2025-12-31 09:32:03,34.21,0.01,0.03,539,18439
2025-12-31 09:32:04,34.20,0.00,0.00,573,19597
2025-12-31 09:32:05,34.19,-0.01,-0.03,594,20309
2025-12-31 09:32:06,34.20,0.00,0.00,560,19152
2025-12-31 09:32:07,34.19,-0.01,-0.03,569,19454
2025-12-31 09:32:08,34.20,0.00,0.00,558,19084
2025-12-31 09:32:09,34.19,-0.01,-0.03,592,20240
2025-12-31 09:32:10,34.20,0.00,0.00,581,19870
2025-12-31 09:32:11,34.21,0.01,0.03,541,18508
2025-12-31 09:32:12,34.20,0.00,0.00,603,20623
2025-12-31 09:32:13,34.21,0.01,0.03,617,21108
2025-12-31 09:32:14,34.20,0.00,0.00,595,20349
2025-12-31 09:32:15,34.19,-0.01,-0.03,565,19317
2025-12-31 09:32:16,34.20,0.00,0.00,584,19973
2025-12-31 09:32:17,34.21,0.01,0.03,552,18884
2025-12-31 09:32:18,34.20,0.00,0.00,567,19391
2025-12-31 09:32:19,34.19,-0.01,-0.03,580,19830
2025-12-31 09:32:20,34.20,0.00,0.00,554,18947
2025-12-31 09:32:21,34.21,0.01,0.03,599,20492
2025-12-31 09:32:22,34.20,0.00,0.00,507,17339
2025-12-31 09:32:23,34.21,0.01,0.03,581,19876
2025-12-31 09:32:24,34.20,0.00,0.00,598,20452
2025-12-31 09:32:25,34.19,-0.01,-0.03,598,20446
2025-12-31 09:32:26,34.20,0.00,0.00,564,19289
2025-12-31 09:32:27,34.21,0.01,0.03,582,19910
2025-12-31 09:32:28,34.20,0.00,0.00,594,20315
2025-12-31 09:32:29,34.19,-0.01,-0.03,586,20035
2025-12-31 09:32:30,34.20,0.00,0.00,546,18673
2025-12-31 09:32:31,34.21,0.01,0.03,563,19260
2025-12-31 09:32:32,34.20,0.00,0.00,620,21204
2025-12-31 09:32:33,34.19,-0.01,-0.03,599,20480
2025-12-31 09:32:34,34.20,0.00,0.00,590,20178
2025-12-31 09:32:35,34.19,-0.01,-0.03,586,20035
2025-12-31 09:32:36,34.20,0.00,0.00,552,18878
2025-12-31 09:32:37,34.21,0.01,0.03,564,19294
2025-12-31 09:32:38,34.20,0.00,0.00,623,21307
2025-12-31 09:32:39,34.21,0.01,0.03,532,18200
2025-12-31 09:32:40,34.20,0.00,0.00,555,18981
2025-12-31 09:32:41,34.21,0.01,0.03,579,19808
2025-12-31 09:32:42,34.20,0.00,0.00,598,20452
2025-12-31 09:32:43,34.19,-0.01,-0.03,569,19454
2025-12-31 09:32:44,34.20,0.00,0.00,580,19836
2025-12-31 09:32:45,34.19,-0.01,-0.03,589,20138
2025-12-31 09:32:46,34.20,0.00,0.00,559,19118
2025-12-31 09:32:47,34.21,0.01,0.03,570,19500
2025-12-31 09:32:48,34.20,0.00,0.00,562,19220
2025-12-31 09:32:49,34.19,-0.01,-0.03,559,19112
2025-12-31 09:32:50,34.20,0.00,0.00,597,20417
2025-12-31 09:32:51,34.21,0.01,0.03,606,20731
2025-12-31 09:32:52,34.20,0.00,0.00,551,18844
2025-12-31 09:32:53,34.19,-0.01,-0.03,596,20377
2025-12-31 09:32:54,34.20,0.00,0.00,581,19870
2025-12-31 09:32:55,34.21,0.01,0.03,592,20252
2025-12-31 09:32:56,34.20,0.00,0.00,592,20246
2025-12-31 09:32:57,34.21,0.01,0.03,603,20629
2025-12-31 09:32:58,34.20,0.00,0.00,558,19084
2025-12-31 09:32:59,34.21,0.01,0.03,580,19842
2025-12-31 09:33:00,34.20,0.00,0.00,572,19562
2025-12-31 09:33:01,34.19,-0.01,-0.03,583,19933
2025-12-31 09:33:02,34.20,0.00,0.00,579,19802
2025-12-31 09:33:03,34.21,0.01,0.03,554,18952
2025-12-31 09:33:04,34.20,0.00,0.00,561,19186
2025-12-31 09:33:05,34.19,-0.01,-0.03,518,17710
2025-12-31 09:33:06,34.20,0.00,0.00,520,17784
2025-12-31 09:33:07,34.21,0.01,0.03,578,19773
2025-12-31 09:33:08,34.20,0.00,0.00,582,19904
2025-12-31 09:33:09,34.21,0.01,0.03,568,19431
2025-12-31 09:33:10,34.20,0.00,0.00,566,19357
2025-12-31 09:33:11,34.21,0.01,0.03,584,19979
2025-12-31 09:33:12,34.20,0.00,0.00,592,20246
2025-12-31 09:33:13,34.19,-0.01,-0.03,582,19899
2025-12-31 09:33:14,34.20,0.00,0.00,586,20041
2025-12-31 09:33:15,34.21,0.01,0.03,577,19739
2025-12-31 09:33:16,34.20,0.00,0.00,541,18502
2025-12-31 09:33:17,34.19,-0.01,-0.03,563,19249
2025-12-31 09:33:18,34.20,0.00,0.00,567,19391
2025-12-31 09:33:19,34.21,0.01,0.03,558,19089
2025-12-31 09:33:20,34.20,0.00,0.00,569,19460
2025-12-31 09:33:21,34.19,-0.01,-0.03,618,21129
2025-12-31 09:33:22,34.20,0.00,0.00,539,18434
2025-12-31 09:33:23,34.21,0.01,0.03,583,19944
2025-12-31 09:33:24,34.20,0.00,0.00,595,20349
2025-12-31 09:33:25,34.21,0.01,0.03,600,20526
2025-12-31 09:33:26,34.20,0.00,0.00,583,19939
2025-12-31 09:33:27,34.19,-0.01,-0.03,559,19112
2025-12-31 09:33:28,34.20,0.00,0.00,618,21136
2025-12-31 09:33:29,34.21,0.01,0.03,556,19021
2025-12-31 09:33:30,34.20,0.00,0.00,564,19289
2025-12-31 09:33:31,34.19,-0.01,-0.03,572,19557
2025-12-31 09:33:32,34.20,0.00,0.00,569,19460
2025-12-31 09:33:33,34.19,-0.01,-0.03,593,20275
2025-12-31 09:33:34,34.20,0.00,0.00,549,18776
2025-12-31 09:33:35,34.21,0.01,0.03,548,18747
2025-12-31 09:33:36,34.20,0.00,0.00,613,20965
2025-12-31 09:33:37,34.19,-0.01,-0.03,534,18257
2025-12-31 09:33:38,34.20,0.00,0.00,548,18742
2025-12-31 09:33:39,34.19,-0.01,-0.03,536,18326
2025-12-31 09:33:40,34.20,0.00,0.00,588,20110
2025-12-31 09:33:41,34.21,0.01,0.03,524,17926
2025-12-31 09:33:42,34.20,0.00,0.00,574,19631
2025-12-31 09:33:43,34.21,0.01,0.03,591,20218
2025-12-31 09:33:44,34.20,0.00,0.00,537,18365
2025-12-31 09:33:45,34.21,0.01,0.03,585,20013
2025-12-31 09:33:46,34.20,0.00,0.00,583,19939
2025-12-31 09:33:47,34.21,0.01,0.03,571,19534
2025-12-31 09:33:48,34.20,0.00,0.00,545,18639
2025-12-31 09:33:49,34.19,-0.01,-0.03,563,19249
2025-12-31 09:33:50,34.20,0.00,0.00,534,18263
2025-12-31 09:33:51,34.21,0.01,0.03,565,19329
2025-12-31 09:33:52,34.20,0.00,0.00,591,20212
2025-12-31 09:33:53,34.19,-0.01,-0.03,520,17779
2025-12-31 09:33:54,34.20,0.00,0.00,535,18297
2025-12-31 09:33:55,34.21,0.01,0.03,569,19465
2025-12-31 09:33:56,34.20,0.00,0.00,595,20349
2025-12-31 09:33:57,34.21,0.01,0.03,563,19260
2025-12-31 09:33:58,34.20,0.00,0.00,586,20041
2025-12-31 09:33:59,34.21,0.01,0.03,539,18439
2025-12-31 09:34:00,34.20,0.00,0.00,552,18878
2025-12-31 09:34:01,34.19,-0.01,-0.03,531,18155
2025-12-31 09:34:02,34.20,0.00,0.00,536,18331
2025-12-31 09:34:03,34.21,0.01,0.03,581,19876
2025-12-31 09:34:04,34.20,0.00,0.00,570,19494
2025-12-31 09:34:05,34.21,0.01,0.03,566,19363
2025-12-31 09:34:06,34.20,0.00,0.00,566,19357
2025-12-31 09:34:07,34.21,0.01,0.03,547,18713
2025-12-31 09:34:08,34.20,0.00,0.00,578,19768
2025-12-31 09:34:09,34.19,-0.01,-0.03,555,18975
2025-12-31 09:34:10,34.20,0.00,0.00,555,18981
2025-12-31 09:34:11,34.21,0.01,0.03,526,17994
2025-12-31 09:34:12,34.20,0.00,0.00,575,19665
2025-12-31 09:34:13,34.21,0.01,0.03,566,19363
2025-12-31 09:34:14,34.20,0.00,0.00,565,19323
2025-12-31 09:34:15,34.21,0.01,0.03,550,18816
2025-12-31 09:34:16,34.20,0.00,0.00,536,18331
2025-12-31 09:34:17,34.21,0.01,0.03,571,19534
2025-12-31 09:34:18,34.20,0.00,0.00,535,18297
2025-12-31 09:34:19,34.21,0.01,0.03,586,20047
2025-12-31 09:34:20,34.20,0.00,0.00,597,20417
2025-12-31 09:34:21,34.21,0.01,0.03,578,19773
2025-12-31 09:34:22,34.20,0.00,0.00,561,19186
2025-12-31 09:34:23,34.21,0.01,0.03,574,19637
2025-12-31 09:34:24,34.20,0.00,0.00,545,18639
2025-12-31 09:34:25,34.19,-0.01,-0.03,636,21745
2025-12-31 09:34:26,34.20,0.00,0.00,546,18673
2025-12-31 09:34:27,34.19,-0.01,-0.03,576,19693
2025-12-31 09:34:28,34.20,0.00,0.00,561,19186
2025-12-31 09:34:29,34.19,-0.01,-0.03,604,20651
2025-12-31 09:34:30,34.20,0.00,0.00,571,19528
2025-12-31 09:34:31,34.19,-0.01,-0.03,532,18189
2025-12-31 09:34:32,34.20,0.00,0.00,574,19631
2025-12-31 09:34:33,34.21,0.01,0.03,580,19842
2025-12-31 09:34:34,34.20,0.00,0.00,577,19733
2025-12-31 09:34:35,34.21,0.01,0.03,557,19055
2025-12-31 09:34:36,34.20,0.00,0.00,593,20281
2025-12-31 09:34:37,34.19,-0.01,-0.03,577,19728
2025-12-31 09:34:38,34.20,0.00,0.00,558,19084
2025-12-31 09:34:39,34.19,-0.01,-0.03,535,18292
2025-12-31 09:34:40,34.20,0.00,0.00,536,18331
2025-12-31 09:34:41,34.19,-0.01,-0.03,560,19146
2025-12-31 09:34:42,34.20,0.00,0.00,551,18844
2025-12-31 09:34:43,34.19,-0.01,-0.03,587,20070
2025-12-31 09:34:44,34.20,0.00,0.00,565,19323
2025-12-31 09:34:45,34.19,-0.01,-0.03,588,20104
2025-12-31 09:34:46,34.20,0.00,0.00,565,19323
2025-12-31 09:34:47,34.19,-0.01,-0.03,581,19864
2025-12-31 09:34:48,34.20,0.00,0.00,554,18947
2025-12-31 09:34:49,34.21,0.01,0.03,578,19773
2025-12-31 09:34:50,34.20,0.00,0.00,608,20794
2025-12-31 09:34:51,34.21,0.01,0.03,539,18439
2025-12-31 09:34:52,34.20,0.00,0.00,593,20281
2025-12-31 09:34:53,34.21,0.01,0.03,571,19534
2025-12-31 09:34:54,34.20,0.00,0.00,589,20144
2025-12-31 09:34:55,34.21,0.01,0.03,550,18816
2025-12-31 09:34:56,34.20,0.00,0.00,560,19152
2025-12-31 09:34:57,34.19,-0.01,-0.03,540,18463
2025-12-31 09:34:58,34.20,0.00,0.00,577,19733
2025-12-31 09:34:59,34.21,0.01,0.03,600,20526
2025-12-31 09:35:00,34.20,0.00,0.00,524,17921
2025-12-31 09:35:01,34.21,0.01,0.03,559,19123
2025-12-31 09:35:02,34.20,0.00,0.00,538,18400
2025-12-31 09:35:03,34.19,-0.01,-0.03,547,18702
2025-12-31 09:35:04,34.20,0.00,0.00,608,20794
2025-12-31 09:35:05,34.21,0.01,0.03,574,19637
2025-12-31 09:35:06,34.20,0.00,0.00,563,19255
